country,year,population,sex,age, gdp_for_year ($) ,HDI for year,gdp_per_capita ($),generation,suicides/100k pop,suicides_no,region_y,sub-region_y
Barbados,2006,19356.0,male,15-24 years,"4,246,600,000",,16531.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2006,19435.0,male,5-14 years,"4,246,600,000",,16531.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2007,19237.0,female,15-24 years,"4,523,750,000",,17528.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2007,20074.0,female,25-34 years,"4,523,750,000",,17528.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2007,43042.0,female,35-54 years,"4,523,750,000",,17528.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2007,18772.0,female,5-14 years,"4,523,750,000",,17528.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2007,24071.0,female,55-74 years,"4,523,750,000",,17528.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2007,9551.0,female,75+ years,"4,523,750,000",,17528.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2007,19188.0,male,15-24 years,"4,523,750,000",,17528.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2007,19468.0,male,25-34 years,"4,523,750,000",,17528.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2007,39190.0,male,35-54 years,"4,523,750,000",,17528.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2007,19359.0,male,5-14 years,"4,523,750,000",,17528.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2007,20249.0,male,55-74 years,"4,523,750,000",,17528.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2007,5882.0,male,75+ years,"4,523,750,000",,17528.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2008,43278.0,female,35-54 years,"4,607,300,000",,17760.0,Boomers,2.31,1.0,Americas,Latin America and the Caribbean
Barbados,2008,19070.0,female,15-24 years,"4,607,300,000",,17760.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2008,19912.0,female,25-34 years,"4,607,300,000",,17760.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2008,18667.0,female,5-14 years,"4,607,300,000",,17760.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2008,24852.0,female,55-74 years,"4,607,300,000",,17760.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2008,9658.0,female,75+ years,"4,607,300,000",,17760.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2008,19029.0,male,15-24 years,"4,607,300,000",,17760.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2008,19259.0,male,25-34 years,"4,607,300,000",,17760.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2008,39368.0,male,35-54 years,"4,607,300,000",,17760.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2008,19341.0,male,5-14 years,"4,607,300,000",,17760.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2008,21022.0,male,55-74 years,"4,607,300,000",,17760.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2008,5958.0,male,75+ years,"4,607,300,000",,17760.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2009,6022.0,male,75+ years,"4,434,050,000",,17007.0,Silent,16.61,1.0,Americas,Latin America and the Caribbean
Barbados,2009,39442.0,male,35-54 years,"4,434,050,000",,17007.0,Boomers,7.61,3.0,Americas,Latin America and the Caribbean
Barbados,2009,21837.0,male,55-74 years,"4,434,050,000",,17007.0,Silent,4.58,1.0,Americas,Latin America and the Caribbean
Barbados,2009,18898.0,female,15-24 years,"4,434,050,000",,17007.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2009,19762.0,female,25-34 years,"4,434,050,000",,17007.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2009,43400.0,female,35-54 years,"4,434,050,000",,17007.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2009,18606.0,female,5-14 years,"4,434,050,000",,17007.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2009,25695.0,female,55-74 years,"4,434,050,000",,17007.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2009,9752.0,female,75+ years,"4,434,050,000",,17007.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2009,18881.0,male,15-24 years,"4,434,050,000",,17007.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2009,19044.0,male,25-34 years,"4,434,050,000",,17007.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2009,19379.0,male,5-14 years,"4,434,050,000",,17007.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2010,39379.0,male,35-54 years,"4,461,650,000",0.78,17034.0,Generation X,7.62,3.0,Americas,Latin America and the Caribbean
Barbados,2010,18739.0,female,15-24 years,"4,461,650,000",0.78,17034.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2010,19612.0,female,25-34 years,"4,461,650,000",0.78,17034.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2010,43369.0,female,35-54 years,"4,461,650,000",0.78,17034.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2010,18590.0,female,5-14 years,"4,461,650,000",0.78,17034.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2010,26589.0,female,55-74 years,"4,461,650,000",0.78,17034.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2010,9853.0,female,75+ years,"4,461,650,000",0.78,17034.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2010,18747.0,male,15-24 years,"4,461,650,000",0.78,17034.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2010,18826.0,male,25-34 years,"4,461,650,000",0.78,17034.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2010,19462.0,male,5-14 years,"4,461,650,000",0.78,17034.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2010,22675.0,male,55-74 years,"4,461,650,000",0.78,17034.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2010,6086.0,male,75+ years,"4,461,650,000",0.78,17034.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2011,18660.0,female,15-24 years,"4,660,900,000",0.7859999999999999,17708.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2011,19511.0,female,25-34 years,"4,660,900,000",0.7859999999999999,17708.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2011,43221.0,female,35-54 years,"4,660,900,000",0.7859999999999999,17708.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2011,18501.0,female,5-14 years,"4,660,900,000",0.7859999999999999,17708.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2011,27506.0,female,55-74 years,"4,660,900,000",0.7859999999999999,17708.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2011,10011.0,female,75+ years,"4,660,900,000",0.7859999999999999,17708.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2011,18668.0,male,15-24 years,"4,660,900,000",0.7859999999999999,17708.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2011,18675.0,male,25-34 years,"4,660,900,000",0.7859999999999999,17708.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2011,39290.0,male,35-54 years,"4,660,900,000",0.7859999999999999,17708.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2011,19431.0,male,5-14 years,"4,660,900,000",0.7859999999999999,17708.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2011,23496.0,male,55-74 years,"4,660,900,000",0.7859999999999999,17708.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2011,6233.0,male,75+ years,"4,660,900,000",0.7859999999999999,17708.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2012,18575.0,female,15-24 years,"4,656,350,000",0.7929999999999999,17620.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2012,19421.0,female,25-34 years,"4,656,350,000",0.7929999999999999,17620.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2012,42921.0,female,35-54 years,"4,656,350,000",0.7929999999999999,17620.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2012,18436.0,female,5-14 years,"4,656,350,000",0.7929999999999999,17620.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2012,28473.0,female,55-74 years,"4,656,350,000",0.7929999999999999,17620.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2012,10166.0,female,75+ years,"4,656,350,000",0.7929999999999999,17620.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2012,18579.0,male,15-24 years,"4,656,350,000",0.7929999999999999,17620.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2012,18523.0,male,25-34 years,"4,656,350,000",0.7929999999999999,17620.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2012,39060.0,male,35-54 years,"4,656,350,000",0.7929999999999999,17620.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2012,19402.0,male,5-14 years,"4,656,350,000",0.7929999999999999,17620.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2012,24339.0,male,55-74 years,"4,656,350,000",0.7929999999999999,17620.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2012,6375.0,male,75+ years,"4,656,350,000",0.7929999999999999,17620.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2013,18473.0,female,15-24 years,"4,612,500,000",0.785,17395.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2013,19336.0,female,25-34 years,"4,612,500,000",0.785,17395.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2013,42518.0,female,35-54 years,"4,612,500,000",0.785,17395.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2013,18384.0,female,5-14 years,"4,612,500,000",0.785,17395.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2013,29474.0,female,55-74 years,"4,612,500,000",0.785,17395.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2013,10306.0,female,75+ years,"4,612,500,000",0.785,17395.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2013,18497.0,male,15-24 years,"4,612,500,000",0.785,17395.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2013,18365.0,male,25-34 years,"4,612,500,000",0.785,17395.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2013,38728.0,male,35-54 years,"4,612,500,000",0.785,17395.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2013,19376.0,male,5-14 years,"4,612,500,000",0.785,17395.0,Generation Z,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2013,25209.0,male,55-74 years,"4,612,500,000",0.785,17395.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,2013,6499.0,male,75+ years,"4,612,500,000",0.785,17395.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Barbados,1985,26000.0,female,15-24 years,,,,,,0.0,Americas,Latin America and the Caribbean
Barbados,1985,22000.0,female,25-34 years,,,,,,2.0,Americas,Latin America and the Caribbean
Barbados,1985,24000.0,female,35-54 years,,,,,,0.0,Americas,Latin America and the Caribbean
Barbados,1985,24000.0,female,5-14 years,,,,,,0.0,Americas,Latin America and the Caribbean
Barbados,1985,19000.0,female,55-74 years,,,,,,0.0,Americas,Latin America and the Caribbean
Barbados,1985,7000.0,female,75+ years,,,,,,0.0,Americas,Latin America and the Caribbean
Barbados,1985,26000.0,male,15-24 years,,,,,,0.0,Americas,Latin America and the Caribbean
Barbados,1985,22000.0,male,25-34 years,,,,,,1.0,Americas,Latin America and the Caribbean
Barbados,1985,20000.0,male,35-54 years,,,,,,0.0,Americas,Latin America and the Caribbean
Barbados,1985,24000.0,male,5-14 years,,,,,,0.0,Americas,Latin America and the Caribbean
Barbados,1985,13000.0,male,55-74 years,,,,,,3.0,Americas,Latin America and the Caribbean
Barbados,1985,4000.0,male,75+ years,,,,,,1.0,Americas,Latin America and the Caribbean
Barbados,1986,26200.0,female,15-24 years,,,,,,0.0,Americas,Latin America and the Caribbean
Barbados,1986,22000.0,female,25-34 years,,,,,,1.0,Americas,Latin America and the Caribbean
Barbados,1986,24000.0,female,35-54 years,,,,,,0.0,Americas,Latin America and the Caribbean
Barbados,1986,24100.0,female,5-14 years,,,,,,0.0,Americas,Latin America and the Caribbean
Barbados,1986,19000.0,female,55-74 years,,,,,,0.0,Americas,Latin America and the Caribbean
Barbados,1986,7000.0,female,75+ years,,,,,,0.0,Americas,Latin America and the Caribbean
Barbados,1986,26200.0,male,15-24 years,,,,,,2.0,Americas,Latin America and the Caribbean
Barbados,1986,22000.0,male,25-34 years,,,,,,1.0,Americas,Latin America and the Caribbean
Barbados,1986,20000.0,male,35-54 years,,,,,,4.0,Americas,Latin America and the Caribbean
Barbados,1986,24100.0,male,5-14 years,,,,,,0.0,Americas,Latin America and the Caribbean
Barbados,1986,13000.0,male,55-74 years,,,,,,0.0,Americas,Latin America and the Caribbean
Barbados,1986,4000.0,male,75+ years,,,,,,0.0,Americas,Latin America and the Caribbean
Belarus,1990,1199400.0,male,35-54 years,"21,650,000,000",,2301.0,Silent,60.78,729.0,Europe,Eastern Europe
Belarus,1990,714100.0,male,55-74 years,"21,650,000,000",,2301.0,G.I. Generation,50.83,363.0,Europe,Eastern Europe
Belarus,1990,123400.0,male,75+ years,"21,650,000,000",,2301.0,G.I. Generation,47.81,59.0,Europe,Eastern Europe
Belarus,1990,844900.0,male,25-34 years,"21,650,000,000",,2301.0,Boomers,42.49,359.0,Europe,Eastern Europe
Belarus,1990,702900.0,male,15-24 years,"21,650,000,000",,2301.0,Generation X,18.78,132.0,Europe,Eastern Europe
Belarus,1990,339400.0,female,75+ years,"21,650,000,000",,2301.0,G.I. Generation,17.97,61.0,Europe,Eastern Europe
Belarus,1990,1101700.0,female,55-74 years,"21,650,000,000",,2301.0,G.I. Generation,14.34,158.0,Europe,Eastern Europe
Belarus,1990,1284200.0,female,35-54 years,"21,650,000,000",,2301.0,Silent,11.21,144.0,Europe,Eastern Europe
Belarus,1990,839200.0,female,25-34 years,"21,650,000,000",,2301.0,Boomers,5.36,45.0,Europe,Eastern Europe
Belarus,1990,706500.0,female,15-24 years,"21,650,000,000",,2301.0,Generation X,3.4,24.0,Europe,Eastern Europe
Belarus,1990,789500.0,male,5-14 years,"21,650,000,000",,2301.0,Generation X,1.01,8.0,Europe,Eastern Europe
Belarus,1990,763600.0,female,5-14 years,"21,650,000,000",,2301.0,Generation X,0.39,3.0,Europe,Eastern Europe
Belarus,1991,1217200.0,male,35-54 years,"18,000,000,000",,1899.0,Boomers,62.11,756.0,Europe,Eastern Europe
Belarus,1991,114800.0,male,75+ years,"18,000,000,000",,1899.0,G.I. Generation,61.85,71.0,Europe,Eastern Europe
Belarus,1991,747600.0,male,55-74 years,"18,000,000,000",,1899.0,Silent,53.64,401.0,Europe,Eastern Europe
Belarus,1991,826400.0,male,25-34 years,"18,000,000,000",,1899.0,Boomers,41.38,342.0,Europe,Eastern Europe
Belarus,1991,325800.0,female,75+ years,"18,000,000,000",,1899.0,G.I. Generation,22.1,72.0,Europe,Eastern Europe
Belarus,1991,699100.0,male,15-24 years,"18,000,000,000",,1899.0,Generation X,20.45,143.0,Europe,Eastern Europe
Belarus,1991,1136700.0,female,55-74 years,"18,000,000,000",,1899.0,Silent,15.4,175.0,Europe,Eastern Europe
Belarus,1991,1294600.0,female,35-54 years,"18,000,000,000",,1899.0,Boomers,9.35,121.0,Europe,Eastern Europe
Belarus,1991,823200.0,female,25-34 years,"18,000,000,000",,1899.0,Boomers,5.1,42.0,Europe,Eastern Europe
Belarus,1991,702100.0,female,15-24 years,"18,000,000,000",,1899.0,Generation X,4.27,30.0,Europe,Eastern Europe
Belarus,1991,807600.0,male,5-14 years,"18,000,000,000",,1899.0,Millenials,1.73,14.0,Europe,Eastern Europe
Belarus,1991,781100.0,female,5-14 years,"18,000,000,000",,1899.0,Millenials,0.26,2.0,Europe,Eastern Europe
Belarus,1992,1236700.0,male,35-54 years,"17,037,037,037",,1780.0,Boomers,68.33,845.0,Europe,Eastern Europe
Belarus,1992,774900.0,male,55-74 years,"17,037,037,037",,1780.0,Silent,59.23,459.0,Europe,Eastern Europe
Belarus,1992,108800.0,male,75+ years,"17,037,037,037",,1780.0,G.I. Generation,52.39,57.0,Europe,Eastern Europe
Belarus,1992,812400.0,male,25-34 years,"17,037,037,037",,1780.0,Boomers,48.87,397.0,Europe,Eastern Europe
Belarus,1992,708800.0,male,15-24 years,"17,037,037,037",,1780.0,Generation X,23.42,166.0,Europe,Eastern Europe
Belarus,1992,314000.0,female,75+ years,"17,037,037,037",,1780.0,G.I. Generation,21.66,68.0,Europe,Eastern Europe
Belarus,1992,1171400.0,female,55-74 years,"17,037,037,037",,1780.0,Silent,13.66,160.0,Europe,Eastern Europe
Belarus,1992,1309400.0,female,35-54 years,"17,037,037,037",,1780.0,Boomers,11.99,157.0,Europe,Eastern Europe
Belarus,1992,811300.0,female,25-34 years,"17,037,037,037",,1780.0,Boomers,6.16,50.0,Europe,Eastern Europe
Belarus,1992,708000.0,female,15-24 years,"17,037,037,037",,1780.0,Generation X,4.38,31.0,Europe,Eastern Europe
Belarus,1992,821500.0,male,5-14 years,"17,037,037,037",,1780.0,Millenials,3.65,30.0,Europe,Eastern Europe
Belarus,1992,793700.0,female,5-14 years,"17,037,037,037",,1780.0,Millenials,0.5,4.0,Europe,Eastern Europe
Belarus,1993,1254600.0,male,35-54 years,"16,280,991,736",,1689.0,Boomers,85.45,1072.0,Europe,Eastern Europe
Belarus,1993,792900.0,male,55-74 years,"16,280,991,736",,1689.0,Silent,72.77,577.0,Europe,Eastern Europe
Belarus,1993,105900.0,male,75+ years,"16,280,991,736",,1689.0,G.I. Generation,60.43,64.0,Europe,Eastern Europe
Belarus,1993,789200.0,male,25-34 years,"16,280,991,736",,1689.0,Boomers,57.53,454.0,Europe,Eastern Europe
Belarus,1993,723100.0,male,15-24 years,"16,280,991,736",,1689.0,Generation X,24.2,175.0,Europe,Eastern Europe
Belarus,1993,310600.0,female,75+ years,"16,280,991,736",,1689.0,G.I. Generation,20.61,64.0,Europe,Eastern Europe
Belarus,1993,1193700.0,female,55-74 years,"16,280,991,736",,1689.0,Silent,16.59,198.0,Europe,Eastern Europe
Belarus,1993,1323600.0,female,35-54 years,"16,280,991,736",,1689.0,Boomers,12.39,164.0,Europe,Eastern Europe
Belarus,1993,794600.0,female,25-34 years,"16,280,991,736",,1689.0,Boomers,7.3,58.0,Europe,Eastern Europe
Belarus,1993,713800.0,female,15-24 years,"16,280,991,736",,1689.0,Generation X,5.18,37.0,Europe,Eastern Europe
Belarus,1993,834500.0,male,5-14 years,"16,280,991,736",,1689.0,Millenials,2.16,18.0,Europe,Eastern Europe
Belarus,1993,804600.0,female,5-14 years,"16,280,991,736",,1689.0,Millenials,0.5,4.0,Europe,Eastern Europe
Belarus,1994,1258800.0,male,35-54 years,"14,932,024,169",,1547.0,Boomers,91.83,1156.0,Europe,Eastern Europe
